index Year TotalTDFDistance Stages Start End "Winner of stage" Leader "Yellow Jersey" "Polka-dot jersey" "Green jersey" "White jersey"
2106 2011 3630 12 Cugnaux Luz-Ardiden "Samuel Sanchez  (Euskaltel - Euskadi)" NA "Thomas Voeckler" "Samuel Sanchez" "Mark Cavendish" "Arnold Jeannesson"
2107 2011 3630 13 Pau Lourdes "Thor Hushovd  (Team Garmin - Cervelo)" NA "Thomas Voeckler" "Jérémy Roy" "Mark Cavendish" "Arnold Jeannesson"
2108 2011 3630 14 "Saint Gaudens" plateau_de_beille "Jelle Vanendert  (Omega Pharma - Lotto)" NA "Thomas Voeckler" "Jelle Vanendert" "Mark Cavendish" "Rigoberto Uran"
2109 2011 3630 15 Limoux Montpellier "Mark Cavendish  (Htc - Highroad)" NA "Thomas Voeckler" "Jelle Vanendert" "Mark Cavendish" "Rigoberto Uran"
2110 2011 3630 16 "Saint-Paul -Trois-Châteaux" Gap "Thor Hushovd  (Team Garmin - Cervelo)" NA "Thomas Voeckler" "Jelle Vanendert" "Mark Cavendish" "Rigoberto Uran"
2111 2011 3630 17 Gap Pinerolo "Edvald Boasson-Hagen  (Sky Procycling)" NA "Thomas Voeckler" "Jelle Vanendert" "Mark Cavendish" "Rigoberto Uran"
2112 2011 3630 18 Pinerolo "Galibier Serre-Chevalier" "Andy Schleck  (Team Leopard-Trek)" NA "Thomas Voeckler" "Jelle Vanendert" "Mark Cavendish" "Rein Taaramäe"
2113 2011 3630 19 "Modane Valfréjus" L'Alpe-d'Huez "Pierre Rolland  (Team Europcar)" NA "Andy Schleck" "Samuel Sanchez" "Mark Cavendish" "Pierre Rolland"
2114 2011 3630 20 Grenoble Grenoble "Tony Martin  (Htc - Highroad)" NA "Cadel Evans" "Samuel Sanchez" "Mark Cavendish" "Pierre Rolland"
2115 2011 3630 21 Créteil "Paris Champs-Élysées" "Mark Cavendish  (Htc - Highroad)" NA "Cadel Evans" "Samuel Sanchez" "Mark Cavendish" "Pierre Rolland"
2116 2012 3497 0 Liège Liège "Fabian Cancellara  (Radioshack-Nissan)" NA "Fabian Cancellara" Nan "Bradley Wiggins" "Tejay Van Garderen"
2117 2012 3497 1 Liège Seraing "Peter Sagan  (Liquigas-Cannondale)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2118 2012 3497 2 Visé Tournai "Mark Cavendish  (Sky Procycling)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2119 2012 3497 3 Orchies Boulogne-sur-Mer "Peter Sagan  (Liquigas-Cannondale)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2120 2012 3497 4 Abbeville Rouen "André Greipel  (Lotto-Belisol Team)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2121 2012 3497 5 Rouen St-Quentin "André Greipel  (Lotto-Belisol Team)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2122 2012 3497 6 Épernay Metz "Peter Sagan  (Liquigas-Cannondale)" NA "Fabian Cancellara" "Michael Mørkøv" "Peter Sagan" "Tejay Van Garderen"
2123 2012 3497 7 Tomblaine "La Planche des Belles Filles" "Chris Froome  (Sky Procycling)" NA "Bradley Wiggins" "Chris Froome" "Peter Sagan" "Rein Taaramäe"
2124 2012 3497 8 Belfort Porrentruy "Thibaut Pinot  (Fdj-Bigmat)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Rein Taaramäe"
2125 2012 3497 9 Arc-et-Senans Besançon "Bradley Wiggins  (Sky Procycling)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2126 2012 3497 10 Macon Bellegarde-sur-Valserine "Thomas Voeckler  (Team Europcar)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2127 2012 3497 11 Albertville "La Toussuire" "Pierre Rolland  (Team Europcar)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2128 2012 3497 12 Saint-Jean-de-Maurienne "Annonay Davézieux" "David Millar  (Garmin-Sharp)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2129 2012 3497 13 "Saint-Paul -Trois-Châteaux" "Le Cap d'Agde" "André Greipel  (Lotto-Belisol Team)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2130 2012 3497 14 Limoux Foix "Luis Leon Sanchez  (Rabobank Cycling Team)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2131 2012 3497 15 Samatan Pau "Pierrick Fedrigo  (Fdj-Bigmat)" NA "Bradley Wiggins" "Fredrik Kessiakoff" "Peter Sagan" "Tejay Van Garderen"
2132 2012 3497 16 Pau Bagnères-de-Luchon "Thomas Voeckler  (Team Europcar)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2133 2012 3497 17 Bagnères-de-Luchon Peyragudes "Alejandro Valverde  (Movistar Team)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2134 2012 3497 18 Blagnac Brive-la-Gaillarde "Mark Cavendish  (Sky Procycling)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2135 2012 3497 19 Bonneval Chartres "Bradley Wiggins  (Sky Procycling)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2136 2012 3497 20 Rambouillet "Paris Champs-Élysées" "Mark Cavendish  (Sky Procycling)" NA "Bradley Wiggins" "Thomas Voeckler" "Peter Sagan" "Tejay Van Garderen"
2137 2013 3404 1 porto_vecchio Bastia "Marcel Kittel  (Team Argos-Shimano)" NA "Marcel Kittel" "Juan José Lobato Del Valle" "Alexander Kristoff" "Danny Van Poppel"
2138 2013 3404 2 Bastia Ajaccio "Jan Bakelants  (Radioshack Leopard)" NA "Jan Bakelants" "Pierre Rolland" "Marcel Kittel" "Michal Kwiatkowski"
2139 2013 3404 3 Ajaccio Calvi "Simon Gerrans  (Orica Greenedge)" NA "Jan Bakelants" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2140 2013 3404 4 Nice Nice "Orica Greenedge" NA "Simon Gerrans" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2141 2013 3404 5 Cagnes-sur-Mer Marseille "Mark Cavendish  (Omega Pharma-Quick Step)" NA "Simon Gerrans" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2142 2013 3404 6 "Aix en Provence" Montpellier "André Greipel  (Lotto-Belisol)" NA "Daryl Impey" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2143 2013 3404 7 Montpellier Albi "Peter Sagan  (Cannondale)" NA "Daryl Impey" "Blel Kadri" "Peter Sagan" "Michal Kwiatkowski"
2144 2013 3404 8 Castres "Ax 3 Domaines" "Chris Froome  (Sky Procycling)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Nairo Quintana"
2145 2013 3404 9 Saint-Girons Bagnères-de-Bigorre "Daniel Martin  (Garmin - Sharp)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Nairo Quintana"
2146 2013 3404 10 Saint-Gildas-des-Bois Saint-Malo "Marcel Kittel  (Team Argos-Shimano)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Nairo Quintana"
2147 2013 3404 11 Avranches Mont-Saint-Michel "Tony Martin  (Omega Pharma-Quick Step)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2148 2013 3404 12 Fougères Tours "Marcel Kittel  (Team Argos-Shimano)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2149 2013 3404 13 Tours Saint-Amand-Montrond "Mark Cavendish  (Omega Pharma-Quick Step)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2150 2013 3404 14 Saint-Pourçain-sur-Sioule Lyon "Matteo Trentin  (Omega Pharma-Quick Step)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Michal Kwiatkowski"
2151 2013 3404 15 Givors "Mont Ventoux" "Chris Froome  (Sky Procycling)" NA "Chris Froome" "Mikel Nieve Iturralde" "Peter Sagan" "Nairo Quintana"
2152 2013 3404 16 Vaison-la-Romaine Gap "Rui Costa  (Movistar Team)" NA "Chris Froome" "Mikel Nieve Iturralde" "Peter Sagan" "Nairo Quintana"
2153 2013 3404 17 Embrun Chorges "Chris Froome  (Sky Procycling)" NA "Chris Froome" "Mikel Nieve Iturralde" "Peter Sagan" "Nairo Quintana"
2154 2013 3404 18 Gap "Alpe d'Huez" "Christophe Riblon  (Ag2R La Mondiale)" NA "Chris Froome" "Christophe Riblon" "Peter Sagan" "Nairo Quintana"
2155 2013 3404 19 Bourg-d'Oisans le_grand_bornand "Rui Costa  (Movistar Team)" NA "Chris Froome" "Pierre Rolland" "Peter Sagan" "Nairo Quintana"
2156 2013 3404 20 Annecy "Annecy - Semnoz" "Nairo Quintana  (Movistar Team)" NA "Chris Froome" "Nairo Quintana" "Peter Sagan" "Andrew Talansky"
2157 2013 3404 21 Versailles "Paris Champs-Élysées" "Marcel Kittel  (Team Argos-Shimano)" NA "Chris Froome" "Nairo Quintana" "Peter Sagan" "Nairo Quintana"
2158 2014 3659 1 Leeds Harrogate "Marcel Kittel  (Team Giant-Shimano)" NA "Marcel Kittel" "Jens Voigt" "Bryan Coquard" "Peter Sagan"
2159 2014 3659 2 York Sheffield "Vincenzo Nibali  (Astana Pro Team)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Romain Bardet"
2160 2014 3659 3 Cambridge Londres "Marcel Kittel  (Team Giant-Shimano)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Romain Bardet"
2161 2014 3659 4 "Le Touquet-Paris-Plage" Lille "Marcel Kittel  (Team Giant-Shimano)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Romain Bardet"
2162 2014 3659 5 Ypres "Arenberg Porte du Hainaut" "Lars Boom  (Belkin Pro Cycling)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Michal Kwiatkowski"
2163 2014 3659 6 "Arras Citadelle" Reims "André Greipel  (Lotto-Belisol)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Michal Kwiatkowski"
2164 2014 3659 7 Épernay Nancy "Matteo Trentin  (Omega Pharma-Quick Step)" NA "Vincenzo Nibali" "Cyril Lemoine" "Peter Sagan" "Michal Kwiatkowski"
2165 2014 3659 8 Tomblaine Gérardmer "Blel Kadri  (Ag2R La Mondiale)" NA "Vincenzo Nibali" "Blel Kadri" "Peter Sagan" "Michal Kwiatkowski"
2166 2014 3659 9 Gérardmer Mulhouse "Tony Martin  (Omega Pharma-Quick Step)" NA "Tony Gallopin" "Tony Martin" "Peter Sagan" "Michal Kwiatkowski"
2167 2014 3659 10 Mulhouse "La Planche des Belles Filles" "Vincenzo Nibali  (Astana Pro Team)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2168 2014 3659 11 Besançon Oyonnax "Tony Gallopin  (Lotto-Belisol)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2169 2014 3659 12 Bourg-en-Bresse Saint-Etienne "Alexander Kristoff  (Team Katusha)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2170 2014 3659 13 Saint-Etienne Chamrousse "Vincenzo Nibali  (Astana Pro Team)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2171 2014 3659 14 Grenoble Risoul "Rafal Majka  (Tinkoff-Saxo)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2172 2014 3659 15 Tallard Nîmes "Alexander Kristoff  (Team Katusha)" NA "Vincenzo Nibali" "Joaquim Rodriguez" "Peter Sagan" "Romain Bardet"
2173 2014 3659 16 Carcassonne Bagnères-de-Luchon "Michael Rogers  (Tinkoff-Saxo)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2174 2014 3659 17 "Saint Gaudens" "Saint-Lary-Soulan Col du Portet" "Rafal Majka  (Tinkoff-Saxo)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2175 2014 3659 18 Pau Hautacam "Vincenzo Nibali  (Astana Pro Team)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2176 2014 3659 19 "Maubourguet Pays du Val d'Adour" Bergerac "Ramunas Navardauskas  (Garmin - Sharp)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2177 2014 3659 20 Bergerac Périgueux "Tony Martin  (Omega Pharma-Quick Step)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2178 2014 3659 21 Evry "Paris Champs-Élysées" "Marcel Kittel  (Team Giant-Shimano)" NA "Vincenzo Nibali" "Rafal Majka" "Peter Sagan" "Thibaut Pinot"
2179 2015 3354 1 Utrecht Utrecht "Rohan Dennis  (Bmc Racing Team)" NA "Rohan Dennis" Nan "Tony Martin" "Tom Dumoulin"
2180 2015 3354 2 Utrecht Zélande "André Greipel  (Lotto-Soudal)" NA "Fabian Cancellara" Nan "André Greipel" "Tom Dumoulin"
2181 2015 3354 3 Anvers Huy "Joaquin Rodriguez Oliver  (Team Katusha)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "André Greipel" "Peter Sagan"
2182 2015 3354 4 Seraing Cambrai "Tony Martin  (Etixx-Quick Step)" NA "Tony Martin" "Joaquin Rodriguez Oliver" "André Greipel" "Peter Sagan"
2183 2015 3354 5 "Arras Communauté Urbaine" Amiens "André Greipel  (Lotto-Soudal)" NA "Tony Martin" "Joaquin Rodriguez Oliver" "André Greipel" "Peter Sagan"
2184 2015 3354 6 Abbeville "Le Havre" "Zdenek Stybar  (Etixx-Quick Step)" NA "Tony Martin" "Daniel Teklehaimanot" "André Greipel" "Peter Sagan"
2185 2015 3354 7 Livarot Fougères "Mark Cavendish  (Etixx-Quick Step)" NA "Chris Froome" "Daniel Teklehaimanot" "André Greipel" "Peter Sagan"
2186 2015 3354 8 Rennes "Mûr-de-Bretagne Guerlédan" "Alexis Vuillermoz  (Ag2R La Mondiale)" NA "Chris Froome" "Daniel Teklehaimanot" "Peter Sagan" "Warren Barguil"
2187 2015 3354 9 Vannes Plumelec "Bmc Racing Team" NA "Chris Froome" "Daniel Teklehaimanot" "Peter Sagan" "Nairo Quintana"
2188 2015 3354 10 Tarbes "La Pierre-Saint-Martin" "Chris Froome  (Team Sky)" NA "Chris Froome" "Richie Porte" "André Greipel" "Nairo Quintana"
2189 2015 3354 11 Pau Cauterets "Rafal Majka  (Tinkoff-Saxo)" NA "Chris Froome" "Richie Porte" "Peter Sagan" "Nairo Quintana"
2190 2015 3354 12 Lannemezan plateau_de_beille "Joaquin Rodriguez Oliver  (Team Katusha)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2191 2015 3354 13 Muret Rodez "Greg Van Avermaet  (Bmc Racing Team)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2192 2015 3354 14 Rodez Mende "Stephen Cummings  (Mtn-Qhubeka)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2193 2015 3354 15 Mende Valence "André Greipel  (Lotto-Soudal)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2194 2015 3354 16 Bourg-de-Péage Gap "Ruben Plaza Molina  (Lampre - Merida)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2195 2015 3354 17 Digne-les-Bains "Pra Loup" "Simon Geschke  (Team Giant-Alpecin)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2196 2015 3354 18 Gap Saint-Jean-de-Maurienne "Romain Bardet  (Ag2R La Mondiale)" NA "Chris Froome" "Joaquin Rodriguez Oliver" "Peter Sagan" "Nairo Quintana"
2197 2015 3354 19 Saint-Jean-de-Maurienne "La Toussuire" "Vincenzo Nibali  (Astana Pro Team)" NA "Chris Froome" "Romain Bardet" "Peter Sagan" "Nairo Quintana"
2198 2015 3354 20 "Modane Valfréjus" "Alpe d'Huez" "Thibaut Pinot  (Fdj)" NA "Chris Froome" "Romain Bardet" "Peter Sagan" "Nairo Quintana"
2199 2015 3354 21 "Sèvres - Grand Paris Seine Ouest" "Paris Champs-Élysées" "André Greipel  (Lotto-Soudal)" NA "Chris Froome" "Chris Froome" "Peter Sagan" "Nairo Quintana"
2200 2016 3525 1 Mont-Saint-Michel "Utah Beach Sainte-Marie-du-Mont" "Mark Cavendish  (Team Dimension Data)" NA "Mark Cavendish" "Paul Voss" "Marcel Kittel" "Edward Theuns"
2201 2016 3525 2 Saint-Lô Cherbourg-en-Cotentin "Peter Sagan  (Tinkoff)" NA "Peter Sagan" "Jasper Stuyven" "Mark Cavendish" "Julian Alaphilippe"
2202 2016 3525 3 Granville Angers "Mark Cavendish  (Team Dimension Data)" NA "Peter Sagan" "Jasper Stuyven" "Mark Cavendish" "Julian Alaphilippe"
2203 2016 3525 4 Saumur Limoges "Marcel Kittel  (Etixx-Quick Step)" NA "Peter Sagan" "Jasper Stuyven" "Mark Cavendish" "Julian Alaphilippe"
2204 2016 3525 5 Limoges "Le Lioran" "Greg Van Avermaet  (Bmc Racing Team)" NA "Greg Van Avermaet" "Thomas De Gendt" "Peter Sagan" "Julian Alaphilippe"
2205 2016 3525 6 Arpajon-sur-Cère Montauban "Mark Cavendish  (Team Dimension Data)" NA "Greg Van Avermaet" "Thomas De Gendt" "Mark Cavendish" "Julian Alaphilippe"
2206 2016 3525 7 L'Isle-Jourdain "Lac de Payolle" "Stephen Cummings  (Team Dimension Data)" NA "Greg Van Avermaet" "Thomas De Gendt" "Mark Cavendish" "Adam Yates"
2207 2016 3525 8 Pau Bagnères-de-Luchon "Chris Froome  (Team Sky)" NA "Chris Froome" "Rafal Majka" "Mark Cavendish" "Adam Yates"
2208 2016 3525 9 "Vielha Val d'Aran" Andorre "Tom Dumoulin  (Team Giant-Alpecin)" NA "Chris Froome" "Thibaut Pinot" "Mark Cavendish" "Adam Yates"
2209 2016 3525 10 Escaldes-Engordany Revel "Michael Matthews  (Orica-Bikeexchange)" NA "Chris Froome" "Thibaut Pinot" "Peter Sagan" "Adam Yates"
2210 2016 3525 11 Carcassonne Montpellier "Peter Sagan  (Tinkoff)" NA "Chris Froome" "Thibaut Pinot" "Peter Sagan" "Adam Yates"
2211 2016 3525 12 Montpellier "Mont Ventoux" "Thomas De Gendt  (Lotto Soudal)" NA "Chris Froome" "Thomas De Gendt" "Peter Sagan" "Adam Yates"
2212 2016 3525 13 Bourg-Saint-Andéol "La Caverne du Pont-d'Arc" "Tom Dumoulin  (Team Giant-Alpecin)" NA "Chris Froome" "Thomas De Gendt" "Peter Sagan" "Adam Yates"
2213 2016 3525 14 Montélimar "Villars-les-Dombes Parc des Oiseaux" "Mark Cavendish  (Team Dimension Data)" NA "Chris Froome" "Thomas De Gendt" "Peter Sagan" "Adam Yates"
2214 2016 3525 15 Bourg-en-Bresse Culoz "Jarlinson Pantano Gomez  (Iam Cycling)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2215 2016 3525 16 Moirans-en-Montagne Berne "Peter Sagan  (Tinkoff)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2216 2016 3525 17 Berne Finhaut-Emosson "Ilnur Zakarin  (Team Katusha)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2217 2016 3525 18 Sallanches Megève "Chris Froome  (Team Sky)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2218 2016 3525 19 Albertville "Saint-Gervais Mont-Blanc" "Romain Bardet  (Ag2R La Mondiale)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2219 2016 3525 20 Megève Morzine "Ion Izagirre Insausti  (Movistar Team)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2220 2016 3525 21 Chantilly "Paris Champs-Élysées" "André Greipel  (Lotto Soudal)" NA "Chris Froome" "Rafal Majka" "Peter Sagan" "Adam Yates"
2221 2017 3540 1 Düsseldorf Düsseldorf "Geraint Thomas  (Team Sky)" NA "Geraint Thomas" Nan "Vasili Kiryienka" "Stefan Küng"
2222 2017 3540 2 Düsseldorf Liège "Marcel Kittel  (Quick - Step Floors)" NA "Geraint Thomas" "Taylor Phinney" "Marcel Kittel" "Stefan Küng"
2223 2017 3540 3 Verviers Longwy "Peter Sagan  (Bora - Hansgrohe)" NA "Geraint Thomas" "Nathan Brown" "Marcel Kittel" "Pierre Latour"
2224 2017 3540 4 Mondorf-les-Bains Vittel "Arnaud Demare  (Fdj)" NA "Geraint Thomas" "Nathan Brown" "Arnaud Demare" "Pierre Latour"
2225 2017 3540 5 Vittel "La Planche des Belles Filles" "Fabio Aru  (Astana Pro Team)" NA "Chris Froome" "Fabio Aru" "Arnaud Demare" "Simon Yates"
2226 2017 3540 6 Vesoul Troyes "Marcel Kittel  (Quick - Step Floors)" NA "Chris Froome" "Fabio Aru" "Arnaud Demare" "Simon Yates"
2227 2017 3540 7 Troyes Nuits-Saint-Georges "Marcel Kittel  (Quick - Step Floors)" NA "Chris Froome" "Fabio Aru" "Marcel Kittel" "Simon Yates"
2228 2017 3540 8 Dole "Station des Rousses" "Lilian Calmejane  (Direct Energie)" NA "Chris Froome" "Lilian Calmejane" "Marcel Kittel" "Simon Yates"
2229 2017 3540 9 Nantua Chambéry "Rigoberto Uran  (Cannondale Drapac Professional Cycling Team)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2230 2017 3540 10 Périgueux Bergerac "Marcel Kittel  (Quick - Step Floors)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2231 2017 3540 11 Eymet Pau "Marcel Kittel  (Quick - Step Floors)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2232 2017 3540 12 Pau Peyragudes "Romain Bardet  (Ag2R La Mondiale)" NA "Fabio Aru" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2233 2017 3540 13 Saint-Girons Foix "Warren Barguil  (Team Sunweb)" NA "Fabio Aru" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2234 2017 3540 14 Blagnac Rodez "Michael Matthews  (Team Sunweb)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2235 2017 3540 15 "Laissac-Sévérac l'Église" "Le Puy-en-Velay" "Bauke Mollema  (Trek - Segafredo)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2236 2017 3540 16 "Le Puy-en-Velay" Romans-sur-Isère "Michael Matthews  (Team Sunweb)" NA "Chris Froome" "Warren Barguil" "Marcel Kittel" "Simon Yates"
2237 2017 3540 17 "La Mure" Serre-Chevalier "Primoz Roglic  (Team Lotto Nl - Jumbo)" NA "Chris Froome" "Warren Barguil" "Michael Matthews" "Simon Yates"
2238 2017 3540 18 Briançon Izoard "Warren Barguil  (Team Sunweb)" NA "Chris Froome" "Warren Barguil" "Michael Matthews" "Simon Yates"
2239 2017 3540 19 Embrun Salon-de-Provence "Edvald Boasson-Hagen  (Team Dimension Data)" NA "Chris Froome" "Warren Barguil" "Michael Matthews" "Simon Yates"
2240 2017 3540 20 Marseille Marseille "Maciej Bodnar  (Bora - Hansgrohe)" NA "Chris Froome" "Warren Barguil" "Michael Matthews" "Simon Yates"
2241 2017 3540 21 Montgeron "Paris Champs-Élysées" "Dylan Groenewegen  (Team Lotto Nl - Jumbo)" NA "Chris Froome" "Warren Barguil" "Michael Matthews" "Simon Yates"
2242 2018 3349 1 Noirmoutier-en-l'Île Fontenay-le-Comte "Fernando Gaviria Rendon  (Quick - Step Floors)" NA "Fernando Gaviria Rendon" "Kévin Ledanois" "Marcel Kittel" "Dylan Groenewegen"
2243 2018 3349 2 Mouilleron-Saint-Germain "La Roche-sur-Yon" "Peter Sagan  (Bora - Hansgrohe)" NA "Peter Sagan" "Dion Smith" "Alexander Kristoff" "Fernando Gaviria Rendon"
2244 2018 3349 3 Cholet Cholet "Bmc Racing Team" NA "Greg Van Avermaet" "Dion Smith" "Peter Sagan" "Soren Kragh Andersen"
2245 2018 3349 4 "La Baule" Sarzeau "Fernando Gaviria Rendon  (Quick - Step Floors)" NA "Greg Van Avermaet" "Dion Smith" "Peter Sagan" "Soren Kragh Andersen"
2246 2018 3349 5 Lorient Quimper "Peter Sagan  (Bora - Hansgrohe)" NA "Greg Van Avermaet" "Toms Skujins" "Peter Sagan" "Soren Kragh Andersen"
2247 2018 3349 6 Brest "Mûr-de-Bretagne Guerlédan" "Daniel Martin  (Uae Team Emirates)" NA "Greg Van Avermaet" "Toms Skujins" "Peter Sagan" "Soren Kragh Andersen"
2248 2018 3349 7 Fougères Chartres "Dylan Groenewegen  (Team Lotto Nl - Jumbo)" NA "Greg Van Avermaet" "Toms Skujins" "Peter Sagan" "Soren Kragh Andersen"
2249 2018 3349 8 Dreux Amiens "Dylan Groenewegen  (Team Lotto Nl - Jumbo)" NA "Greg Van Avermaet" "Toms Skujins" "Peter Sagan" "Soren Kragh Andersen"
2250 2018 3349 9 "Arras Citadelle" Roubaix "John Degenkolb  (Trek - Segafredo)" NA "Greg Van Avermaet" "Toms Skujins" "Peter Sagan" "Soren Kragh Andersen"
2251 2018 3349 10 Annecy "Le Grand-Bornand" "Julian Alaphilippe  (Quick - Step Floors)" NA "Greg Van Avermaet" "Julian Alaphilippe" "Peter Sagan" "Pierre Latour"
2252 2018 3349 11 Albertville "La Rosière Espace San Bernardo" "Geraint Thomas  (Team Sky)" NA "Geraint Thomas" "Julian Alaphilippe" "Peter Sagan" "Pierre Latour"
2253 2018 3349 12 "Bourg-Saint-Maurice Les Arcs" "Alpe d'Huez" "Geraint Thomas  (Team Sky)" NA "Geraint Thomas" "Julian Alaphilippe" "Peter Sagan" "Pierre Latour"
2254 2018 3349 13 "Le Bourg d'Oisans" Valence "Peter Sagan  (Bora - Hansgrohe)" NA "Geraint Thomas" "Julian Alaphilippe" "Peter Sagan" "Pierre Latour"
2255 2018 3349 14 Saint-Paul-Trois-Châteaux Mende "Omar Fraile Matarranz  (Astana Pro Team)" NA "Geraint Thomas" "Julian Alaphilippe" "Peter Sagan" "Pierre Latour"
